,index,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
163,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,722.0,759.0,832.0,818.0,928.0,898.0,1160.0,1290.0,1250.0,1250.0,1270.0,1360.0,1540.0,1700.0,2220.0,2420.0,2920.0,2850.0,3830.0,4450.0,4570.0,4930.0,4970.0,5210.0,3880.0,3440.0,3490.0,3150.0,3270.0,3430.0,3330.0,3500.0,3570.0,3200.0,3720.0,3890.0,3060.0,4430.0,3430.0,4770.0,4470.0,3990.0,2750.0,3790.0,3900.0,4030.0,4940.0,4290.0,4650.0,5060.0,5820.0,7420.0,8290.0,10500.0,10000.0,11000.0,12900.0,13600.0,14200.0,14400.0,14000.0,14200.0,15100.0,15500.0,19400.0,19600.0,20500.0,21100.0
164,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,235.0,268.0,312.0,337.0,312.0,341.0,374.0,319.0,367.0,433.0,429.0,495.0,532.0,605.0,796.0,1100.0,1330.0,1450.0,1520.0,1610.0,1720.0,1750.0,2110.0,1600.0,2020.0,2000.0,1900.0,2390.0,2290.0,2370.0,2030.0,1870.0,1370.0,1550.0,1600.0,1760.0,1760.0,1880.0,1850.0,1740.0,2030.0,2030.0,2040.0,2040.0,2060.0,2080.0,2110.0,2110.0,2120.0,2190.0,2370.0,1560.0,1540.0,1560.0,1590.0,1740.0,1760.0,1940.0,2000.0,2400.0,1800.0,2250.0,2090.0,2230.0,1710.0,1720.0,1720.0,1790.0
165,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,44.0,40.3,40.3,80.7,58.7,99.0,88.0,80.7,80.7,139.0,194.0,202.0,216.0,216.0,227.0,337.0,315.0,477.0,612.0,513.0,755.0,752.0,968.0,986.0,986.0,1040.0,1080.0,1110.0,1040.0,1220.0,1090.0,1340.0,1430.0,1710.0,1740.0,1870.0,2280.0,2430.0,2570.0,2180.0,2210.0,2830.0,2750.0,3150.0,3220.0,3550.0,3830.0,3760.0,3810.0,4250.0,4960.0,4950.0,5280.0,5250.0,5280.0,5900.0,5960.0,6160.0,6860.0,7300.0,9140.0,9180.0,8530.0,8930.0,9810.0,10300.0,10200.0,11300.0,12800.0,13700.0,12600.0,13000.0,12700.0,14000.0,15800.0,14900.0,15000.0,15800.0,6770.0,8010.0,7690.0,10400.0,6020.0,9950.0,12100.0,14500.0,12900.0,12500.0,17600.0,16300.0,19400.0,18900.0,19000.0,18800.0,19500.0,21800.0,22900.0,25100.0,29000.0,26200.0,29300.0,18500.0,15100.0,13000.0,15900.0,12500.0,4560.0,17400.0,25100.0,30800.0,26900.0,28700.0,33500.0,34600.0,32600.0,34500.0,39100.0,43400.0,38900.0,42100.0,42400.0,49200.0,48800.0,51300.0,55400.0,60400.0,62600.0,72600.0,69000.0,77700.0,86500.0,92400.0,84600.0,84800.0,87400.0,79900.0,80800.0,88300.0,85800.0,79500.0,84900.0,71800.0,69400.0,62300.0,58300.0,57400.0,62400.0,62100.0,59700.0,57500.0,55600.0,57500.0,57700.0,57400.0,57400.0,59800.0,59200.0,63200.0,58100.0,58700.0,55900.0,54700.0,55700.0,56600.0,57200.0,56500.0,53800.0,53700.0,52800.0,50700.0,47100.0,52900.0,48900.0,46400.0,44800.0,43200.0,43100.0,42600.0,42100.0,41100.0
166,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,205.0,304.0,425.0,469.0,469.0,572.0,697.0,689.0,675.0,770.0,744.0,898.0,1110.0,1280.0,1240.0,1170.0,1280.0,1500.0,1420.0,1360.0,1450.0,1670.0,1570.0,1730.0,1910.0,1970.0,2050.0,2090.0,2260.0,2310.0,2540.0,2880.0,3520.0,3470.0,2880.0,3590.0,3850.0,4210.0,4440.0,4750.0,5130.0,5680.0,5190.0,5240.0,5680.0,5970.0,6240.0,6900.0,8010.0,8010.0,8070.0,7800.0,8620.0,8770.0,9260.0,8430.0,8930.0,8490.0,6110.0,5750.0,4610.0,7240.0,4470.0,6160.0,7670.0,7240.0,7540.0,7460.0,8600.0,8970.0,10300.0,9570.0,10100.0,10200.0,9570.0,9560.0,9480.0,9930.0,10500.0,10500.0,11900.0,8320.0,6630.0,5850.0,6180.0,4460.0,1620.0,5770.0,9460.0,10200.0,8540.0,10200.0,12300.0,11200.0,10300.0,12600.0,13600.0,17100.0,17700.0,16300.0,16600.0,19500.0,20400.0,24100.0,29100.0,28100.0,30400.0,31500.0,32500.0,36000.0,38100.0,40300.0,41900.0,43000.0,46200.0,41500.0,39100.0,40500.0,41100.0,42200.0,39900.0,40500.0,38800.0,36600.0,40100.0,39200.0,39800.0,42300.0,40200.0,40700.0,39400.0,44200.0,46200.0,46100.0,43600.0,42700.0,43400.0,44100.0,43100.0,44600.0,44500.0,43600.0,45100.0,43500.0,44700.0,45300.0,45800.0,45400.0,43400.0,44700.0,43600.0,45100.0,41000.0,42300.0,43200.0,39300.0,38800.0,39200.0,38200.0,36900.0
167,Syrian Arab Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,11.0,14.7,11.0,14.7,29.3,62.3,62.3,58.7,22.0,22.0,55.0,36.7,18.3,18.3,22.0,25.7,25.7,29.3,414.0,381.0,477.0,513.0,579.0,1650.0,2010.0,1980.0,2170.0,2230.0,3220.0,3060.0,3200.0,3610.0,4360.0,3680.0,4910.0,4610.0,5960.0,7240.0,6660.0,8880.0,7760.0,7890.0,9660.0,11200.0,13700.0,14600.0,15200.0,22500.0,20700.0,26600.0,24400.0,27800.0,32900.0,29400.0,31100.0,36000.0,36700.0,34300.0,37100.0,42200.0,42600.0,45300.0,46200.0,41200.0,42400.0,45400.0,49800.0,51800.0,50500.0,48200.0,38500.0,53600.0,50400.0,49900.0,52900.0,65800.0,66900.0,61600.0,60800.0,56200.0,43800.0,35800.0,30100.0,28700.0,28500.0,28400.0,28300.0
168,Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0481,0.0321,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,0.754,0.0,0.0,1.06,1.12,1.48,1.89,1.7,1.78,2.0,1.91,6.03,6.93,5.76,7.82,8.48,11.5,11.8,11.0,13.4,15.4,19.1,19.5,25.5,26.2,30.7,32.4,34.1,38.8,39.4,42.9,44.0,46.6,48.6,52.5,59.4,65.4,69.2,81.2,82.7,95.0,96.7,112.0,125.0,145.0,165.0,169.0,163.0,160.0,178.0,159.0,181.0,203.0,204.0,215.0,211.0,219.0,248.0,269.0,243.0,223.0,238.0,219.0,87.3,74.6,68.0,73.8,90.0,99.4,118.0,117.0,169.0,210.0,234.0,252.0,342.0,411.0,463.0,518.0,626.0,709.0,813.0,831.0,877.0,888.0,1060.0,936.0,644.0,822.0,770.0,815.0,916.0,1100.0,1170.0,1330.0,1490.0,1610.0,1730.0,1830.0,1990.0,2260.0,2480.0,2710.0,2900.0,3910.0,4070.0,4200.0,4400.0,4720.0,5020.0,5330.0,5630.0,5890.0,6060.0,6310.0,6640.0,7050.0,7420.0,7730.0,8030.0,8450.0,8770.0,9060.0,9380.0,9450.0,9820.0,9630.0,9810.0,9950.0,10000.0,10800.0,10800.0,10800.0,11100.0,10800.0,10100.0,9110.0,7300.0,5170.0,2350.0,2440.0,2820.0,2150.0,2500.0,2520.0,2230.0,2290.0,1870.0,2060.0,2550.0,2420.0,2640.0,3210.0,2880.0,2430.0,2510.0,2320.0,2910.0,2870.0,4500.0,4850.0,5160.0,5160.0,5490.0
169,"Tanzania, United Republic of",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,447.0,539.0,528.0,539.0,557.0,660.0,763.0,803.0,689.0,829.0,704.0,766.0,803.0,1030.0,1160.0,1370.0,1760.0,1650.0,1800.0,1770.0,2460.0,2170.0,3190.0,2310.0,2280.0,2790.0,2010.0,2200.0,2060.0,1880.0,2110.0,2150.0,2200.0,2350.0,2340.0,2280.0,2370.0,2270.0,2160.0,2110.0,2260.0,2180.0,2430.0,2070.0,2440.0,2530.0,2830.0,2480.0,2460.0,2570.0,3040.0,3490.0,3690.0,4240.0,5360.0,5880.0,5720.0,5940.0,5700.0,6850.0,7810.0,9250.0,10900.0,11300.0,12600.0,11600.0,12100.0,12500.0
170,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,25.7,22.0,25.7,25.7,29.3,36.7,40.3,47.7,58.7,58.7,0.0,33.0,14.7,0.0,0.0,29.3,40.3,62.3,957.0,1090.0,1280.0,1650.0,2050.0,2380.0,2620.0,2930.0,3020.0,3320.0,3710.0,4140.0,5030.0,5570.0,7480.0,7450.0,9470.0,12200.0,17100.0,14600.0,15400.0,19200.0,21800.0,24400.0,24200.0,24400.0,28700.0,32100.0,35000.0,36600.0,40000.0,37800.0,37700.0,42200.0,45600.0,48300.0,49300.0,56400.0,66300.0,77800.0,89400.0,98300.0,108000.0,121000.0,135000.0,157000.0,174000.0,179000.0,159000.0,166000.0,171000.0,183000.0,192000.0,203000.0,219000.0,225000.0,228000.0,231000.0,228000.0,243000.0,257000.0,254000.0,270000.0,284000.0,278000.0,281000.0,281000.0,285000.0,288000.0
171,Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,176.0,176.0,180.0,183.0,202.0,227.0,235.0,246.0,293.0,444.0,513.0,502.0,495.0,508.0,522.0
172,Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,44.0,29.3,33.0,40.3,40.3,47.7,47.7,55.0,66.0,91.7,88.0,106.0,132.0,132.0,180.0,198.0,194.0,242.0,275.0,315.0,405.0,412.0,391.0,312.0,323.0,462.0,356.0,1380.0,794.0,706.0,817.0,623.0,694.0,658.0,847.0,923.0,962.0,1020.0,973.0,1050.0,1030.0,1070.0,1010.0,1180.0,1270.0,880.0,1290.0,1850.0,1330.0,1160.0,1320.0,1810.0,1750.0,1720.0,1500.0,1520.0,1520.0,2740.0,2600.0,2510.0,2220.0,2140.0,2180.0,2700.0,3070.0,3320.0,3420.0
173,Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,11.0,11.0,11.0,11.0,11.0,11.0,11.0,14.7,14.7,11.0,25.7,18.3,22.0,25.7,22.0,33.0,29.3,29.3,36.7,40.3,40.3,47.7,44.0,47.7,47.7,47.7,47.7,55.0,69.7,69.7,77.0,95.3,69.7,84.3,91.7,95.3,77.0,99.0,88.0,110.0,95.3,88.0,103.0,117.0,110.0,114.0,128.0,114.0,121.0,132.0,117.0,103.0,106.0,114.0,114.0,121.0,128.0,132.0,135.0
